,x,y,vx,vy,E_total,E_kin,E_pot
216,4.567608607373951,-97.54014375565687,0.4629574859882348,3.582529215647071,-69697.74411812688,587.1980346658813,-70284.94215279276
217,4.669499187191584,-96.68641472727418,0.3521478528593676,3.2404785275638455,-69705.59548346941,478.1119139044115,-70183.70739737383
218,4.743691734564836,-95.92312351566198,0.24144459609404517,2.8598322787155217,-69711.17481656818,370.66212699148036,-70081.83694355967
219,4.790263261112761,-95.25930380200148,0.13123901011019795,2.445551485114552,-69714.82833374297,269.9075584854313,-69984.7358922284
220,4.809379958203031,-94.70272166512329,0.021854941913942605,2.0028076043290497,-69716.9780877314,180.52721722999482,-69897.5053049614
221,4.8012817182290055,-94.25982892794424,-0.08643971140700961,1.5369360766298075,-69718.06781823495,106.63399473094587,-69824.7018129659
222,4.766269892471311,-93.93572724728662,-0.1934183239022953,1.0533967410178056,-69718.50919220265,51.61749039036481,-69770.126682593
223,4.704699536556952,-93.73414125101333,-0.29887216502757213,0.557741525377373,-69718.63376316211,18.01800810713462,-69736.65177126924
224,4.6169821527099115,-93.65739727326225,-0.4025307556310048,0.055618402422235036,-69718.65708220552,7.430598716259124,-69726.08768092179
225,4.50363411362209,-93.70636401934183,-0.5037801932072212,-0.44682249129301066,-69718.68452804486,20.405016980693897,-69739.08954502556
226,4.365361727576767,-93.88022774403915,-0.6018037647929232,-0.9422869318781971,-69718.82934877329,56.25325949883129,-69775.08260827212
227,4.203055820244808,-94.17628929194181,-0.6959479227543444,-1.4231505928666854,-69719.31839831687,112.93655045232981,-69832.2549487692
228,4.017759381006382,-94.5899702701841,-0.7856354285918823,-1.8820505272191086,-69720.48437910019,187.17017461490138,-69907.6545537151
229,3.81065451858361,-95.11490534531265,-0.8703286989367374,-2.3120796551426936,-69722.71883720181,274.6432969162952,-69997.3621341181
230,3.583053296390245,-95.74307406972535,-0.9495256573409041,-2.706924965872533,-69726.41389378,370.30687851657103,-70096.72077229657
231,3.336388749109019,-96.46496402243443,-1.0227609571481342,-3.060980398241179,-69731.90256233668,468.7038438247483,-70200.60640616142
232,3.0722054090922457,-97.2697590334142,-1.0896084017358125,-3.3694344292360277,-69739.40611953977,564.3150678924475,-70303.72118743221
233,2.7921491852891727,-98.14554603796809,-1.1496836191231297,-3.6283314527272608,-69748.9955916532,651.8952699718487,-70400.89086162506
234,2.497956580525347,-99.07953400573813,-1.2026466392097326,-3.834607133030894,-69760.57214734974,726.7756861572245,-70487.34783350697
235,2.1914432982840584,-100.05827858984443,-1.2482041731597624,-3.986099138900304,-69773.86838454995,785.1150001365837,-70558.98338468652
236,1.8744923319493012,-101.06790662732953,-1.2861114546538992,-4.081535696369207,-69788.46961772689,824.0857341537617,-70612.55535188064
237,1.5490416591442135,-102.09433533203868,-1.3161735449094367,-4.12050515173555,-69803.8517376555,841.9893977609407,-70645.84113541644
238,1.2170716832987254,-103.12348188114986,-1.3382460435314976,-4.103410183499345,-69819.4303495393,838.2994923183225,-70657.72984185761
239,0.8805925741008223,-104.14146003139723,-1.352235186647081,-4.031410457067672,-69834.6148784034,813.6364623012469,-70648.25134070465
240,0.5416316585413972,-105.13476134185565,-1.3580973495117203,-3.9063574169143522,-69848.86119662353,769.6825505744638,-70618.54374719798
241,0.20222100622549594,-106.09041946993916,-1.3558379991711371,-3.7307246113950585,-69861.71698551177,709.0471262729342,-70570.7641117847
242,-0.1356146612205158,-106.9961568033924,-1.3455101602292312,-3.507536505738638,-69872.85530988475,635.0944468666188,-70507.94975675136
243,-0.4698696232770349,-107.84051336598304,-1.3272124595265011,-3.2402982184207834,-69882.09353382849,551.7461455660479,-70433.83967939454
244,-0.7985682775823708,-108.61295847514798,-1.3010867978551754,-2.932928070032494,-69889.39650288716,463.2702263791904,-70352.66672926635
245,-1.1197756289515903,-109.30398603591534,-1.267315646751819,-2.589694312405413,-69894.86465234644,374.06725110931166,-70268.93190345576
246,-1.4316070457764274,-109.90519463981829,-1.2261188567094656,-2.2151569645980516,-69898.70920775007,288.4629522863601,-70187.17216003643
247,-1.7322371239438603,-110.40935383055023,-1.1777496138262777,-1.8141154160646225,-69901.21781356295,210.51490030520688,-70111.73271386817
248,-2.019907344633925,-110.81045806953571,-1.1224885887205058,-1.3915626242950445,-69902.71471723073,143.8392226114199,-70046.55393984215
249,-2.2929318155411837,-111.1037702819841,-1.0606338287916148,-0.9526482547181152,-69903.52010768371,91.4617267197584,-69994.98183440347
250,-2.5496993852228615,-111.28585807906167,-0.9924804340774638,-0.5026596588384395,-69903.91367858,55.69578650925752,-69959.60946508925
251,-2.7886683897447853,-111.35463042647764,-0.9182813071350551,-0.04705380997295866,-69904.10920426928,38.04545790299865,-69942.15466217227
252,-3.008351207569196,-111.3093965826843,-0.8382195774066354,0.40838586741688077,-69904.25292293905,39.122598449411846,-69943.37552138846
253,-3.2073083470897332,-111.15097580663296,-0.7525341313798937,0.8573503242169906,-69904.46185158595,58.561073879700146,-69963.02292546566
254,-3.3841901969671384,-110.88181743998432,-0.661724119411616,1.2931709825410933,-69904.88267532605,94.9576500133819,-69999.84032533944
255,-3.537804979576094,-110.50603837132641,-0.5665358582787909,1.7092391821200656,-69905.71882414848,145.91076571845707,-70051.62958986693
256,-3.6671664391017296,-110.02936851807016,-0.4678508733398186,2.0992942004192714,-69907.21676556821,208.16642608194684,-70115.38319165015
257,-3.771517408077731,-109.4590416297646,-0.36661117935559084,2.4575881768295607,-69909.63193965382,277.83645316744236,-70187.46839282126
258,-3.850339082069507,-108.80365213914949,-0.2637759018731264,2.77899971580145,-69913.18889491312,350.6587716075084,-70263.84766652063
259,-3.9033514124499162,-108.0729875036192,-0.16029171112441976,3.0591178379493793,-69918.04416953924,422.27529206018755,-70340.31946159943
260,-3.9305070422181068,-107.27784275239506,-0.05707010466903546,3.294300705593728,-69924.25784644025,488.5053361075021,-70412.76318254776
261,-3.9319801661467984,-106.42982335692378,0.04503066872155792,3.4817105222641986,-69931.77771629908,545.5951164886837,-70477.37283278778
262,-3.9081513785788444,-105.54114220292567,0.14521968421784398,3.6193261252129374,-69940.43788153987,590.4274660799952,-70530.86534761985
263,-3.859589481372837,-104.62441598208274,0.2427836044639915,3.705935453816381,-69949.97151138418,620.680565990239,-70570.65207737443
264,-3.7870311905065024,-103.69246569656974,0.3370932490330428,3.7411106811752792,-69960.03556737477,634.9293444306337,-70594.96491180541
265,-3.691359645138993,-102.75812521879119,0.4276066404575332,3.7251691891066763,-69970.24388971823,632.6879816894882,-70602.93187140772
266,-3.57358256995689,-101.83406102939152,0.5138687810050466,3.6591237221438813,-69980.20421074198,614.3961392121467,-70594.60034995413
267,-3.4348108682161844,-100.93260542621957,0.5955084904010259,3.5446249951310578,-69989.5544827977,581.3548523211402,-70570.90933511883
268,-3.276238333184067,-100.06560470461143,0.6722326873379535,3.383899793402836,-69997.99432043187,535.6203568972813,-70533.61467732914
269,-3.099123066546122,-99.244283092526,0.7438185194612307,3.1796872449367193,-70005.3082372203,479.86546344780425,-70485.1737006681
270,-2.9047710921928394,-98.47912260714845,0.8101037315407302,2.935175512954783,-70011.37854356976,417.2185506467515,-70428.59709421651
271,-2.694522563062564,-97.7797584937816,0.870975598399669,2.653940708449019,-70016.18709062594,351.0899899636744,-70367.27708058961
272,-2.4697408923104227,-97.15488951049034,0.926358611000501,2.3398894151048357,-70019.80634016884,284.9950237992492,-70304.80136396809
273,-2.231805123516544,-96.61220201223045,0.9762008281920593,1.9972059461165044,-70022.38138849159,222.38098416746925,-70244.76237265905
274,-1.982105937465404,-96.1583065111949,1.020458255434001,1.6303055154945976,-70024.10550225772,166.46540062209795,-70190.57090287982
275,-1.722045973600838,-95.79868500520807,1.059075531379779,1.2437954532208717,-70025.19244143505,120.09006497791238,-70145.28250641296
276,-1.453045784597846,-95.53764649319916,1.0919594542281261,0.8424499342924678,-70025.84949495977,85.59438036604068,-70111.4438753258
277,-1.1765577438941142,-95.37828577672144,1.1189416655883517,0.431212406789895,-70026.25615635465,64.70885658416259,-70090.96501293882
278,-0.8940899286072108,-95.32243558193417,1.1397408683752435,0.015250217897737561,-70026.55521193909,58.46588172858071,-70085.02109366769
279,-0.6072343622107121,-95.37059856128339,1.153977447074126,-0.3999499661710375,-70026.8634644449,67.1230765708169,-70093.98654101574
280,-0.3176795706010931,-95.52186317894203,1.1612807277102644,-0.8085766046901799,-70027.29947335707,90.10660743916112,-70117.40608079622
281,-0.027193829431189975,-95.77384208768049,1.1613937200791813,-1.2046755762270998,-70028.00835002695,126.00353776488545,-70154.01188779183
282,0.26240711732381855,-96.12266784334473,1.1541911767006554,-1.5823985018158424,-70029.1662404844,172.62640309152,-70201.79264357591
283,0.5492900834472744,-96.56304523689477,1.1396540854749353,-1.9361988575296958,-70030.96543328637,227.14548526975548,-70258.11091855612
284,0.8316277873077993,-97.08834504042905,1.1178454824261,-2.2609705526953703,-70033.5889449822,286.27048632312216,-70319.85943130532
285,1.1076173242916378,-97.69072744348888,1.0888954562271926,-2.5521495933063676,-70037.18238906692,346.46223875427376,-70383.6446278212
286,1.3754957191202433,-98.36128751160125,1.052992172472687,-2.805789655286773,-70041.82889115972,404.15616472513585,-70445.98505588486
287,1.633553658780267,-99.09021672597815,1.0103759163904118,-3.018615558850275,-70047.5312178428,455.9804723049625,-70503.51169014776
288,1.880147929543924,-99.86697532344697,0.9613344900158761,-3.188056444327648,-70054.20376076487,498.9540552260908,-70553.15781599097
289,2.113712780989591,-100.6804705491663,0.9061991378940897,-3.312260169638916,-70061.67542086281,530.6518939003386,-70592.32731476316
290,2.332770294087442,-101.51923634673865,0.8453406117701829,-3.3900907467916195,-70069.70287026043,549.3292209625566,-70619.03209122298
291,2.535939764181718,-102.3716105126621,0.7791652096208042,-3.421111012285208,-70077.99230422423,553.999454201815,-70631.99175842604
292,2.7219460849932076,-103.22590592872415,0.7081107436890943,-3.4055530071622124,-70086.2267870293,544.464544946378,-70630.69133197569
293,2.8896271173013446,-104.07057312434647,0.632642456447425,-3.3442786718332913,-70094.0957398431,521.2996340660494,-70615.39537390915
294,3.037940035333562,-104.89435207206617,0.5532489365403553,-3.238733435525311,-70101.32304110871,485.7965393477678,-70587.11958045648
295,3.16596665897653,-105.68641174687347,0.47043810085543764,-3.090895120917188,-70107.69056998436,439.8725094860767,-70547.56307947043
296,3.2729177969177896,-106.43647655429099,0.3847333109838895,-2.9032203224515003,-70113.05473056162,385.9518582574209,-70499.00658881903
297,3.3581366423914853,-107.13493923144178,0.2966696875840947,-2.6785900861044336,-70117.35442840068,326.8285988808691,-70444.18302728154
298,3.421101278230618,-107.77296023688027,0.2067906795393456,-2.42025635148913,-70120.61000159019,265.5181436430519,-70386.12814523323
299,3.4614263617582632,-108.34255396321004,0.11564494341670811,-2.131790242094729,-70122.91361421478,205.10565251526702,-70328.01926673006
300,3.4788640755871043,-108.83666233241168,0.023783607689398953,-1.8170329292145257,-70124.41249937011,148.5978446630089,-70273.01034403313
301,3.473304457135443,-109.24921647365166,-0.06824192048325207,-1.4800494709976995,-70125.28711823735,98.78415283403156,-70224.07127107139
302,3.444775289311835,-109.57518725035935,-0.15988113682553387,-1.1250857827539957,-70125.7267406501,58.112099841050835,-70183.83884049117
303,3.393441973998513,-109.81062543753205,-0.25058282950845795,-0.7565289763806708,-70125.90515782875,28.580753094662274,-70154.48591092341
304,3.319608870698591,-109.95269262244992,-0.33978189824339544,-0.3788743300364629,-70125.9593900053,11.654887335050871,-70137.61427734036
305,3.223729368427748,-109.9996877496503,-0.42683005785905104,0.0032579000428694105,-70125.9761355,8.198753049209259,-70134.1748885492
306,3.1064447858547473,-109.95110586850434,-0.5108670254380154,0.38485302388464127,-70126.00385892438,18.409363545286716,-70144.41322246967
307,2.9686217552465917,-109.80777026306947,-0.5910008556471885,0.7603390086923028,-70126.10558663358,41.73288387817062,-70167.83847051175
308,2.8113329953222372,-109.57191896608171,-0.6664766039270933,1.1240474596744447,-70126.39326583514,76.84531898322439,-70203.23858481838
309,2.6358263423392705,-109.24718508047476,-0.7366431646677887,1.4705156981638412,-70127.02139434213,121.7276806769129,-70248.74907501903
310,2.4435010140179747,-108.8385272061959,-0.8009403382086749,1.7946205649024545,-70128.16567134531,173.7975778803284,-70301.96324922564
311,2.235884754338146,-108.3521318976142,-0.8589006709346969,2.0916762876303374,-70129.99705540386,230.07690246451963,-70360.07395786839
312,2.0146102486891952,-107.79529398137197,-0.9101524630104285,2.357514335906516,-70132.65573329978,287.3813107467911,-70420.03704404656
313,1.7813909962144516,-107.17627904440091,-0.9544208834691097,2.588546146441941,-70136.22868608402,342.51706687776203,-70478.74575296178
314,1.5379972175989982,-106.50417242464816,-0.9915265358459515,2.7818083405963887,-70140.73383088138,392.4712131794238,-70533.2050440608
315,1.2862324433519712,-105.7887190814136,-1.0213814756529391,2.9349905462133856,-70146.11269442982,434.58253313260155,-70580.69522756242
316,1.0279113907733246,-105.0401586077889,-1.0439829396626488,3.0464466276001803,-70152.2323495747,466.683184490543,-70618.91553406524
317,0.7648396549174603,-104.26905936670092,-1.05940517629396,3.1151907472744687,-70158.89610138141,487.20387237583043,-70646.09997375724
318,0.4987956321976797,-103.48615531369158,-1.0677898330578968,3.1408801555894446,-70165.86132001836,495.2386475710823,-70661.09996758946
319,0.2315149773639512,-102.70218855411152,-1.069335382553415,3.1237869072588382,-70172.86201768843,490.5685261054078,-70663.43054379383
320,-0.03532222568723109,-101.92776011233707,-1.064286063242814,3.0647608396606794,-70179.63333456371,473.6458722928734,-70653.27920685659
321,-0.3001015147012277,-101.17319080574957,-1.0529207825293927,2.9651861341836634,-70185.93505156747,445.54369430868155,-70631.47874587616
322,-0.5612813633200171,-100.44839355071521,-1.0355423837093125,2.8269336454315352,-70191.57155023154,407.8755838859038,-70599.44713411745
323,-0.8173978940177911,-99.76275790856222,-1.0124676203386822,2.6523109547705426,-70196.40621640395,362.6929837363545,-70559.0992001403
324,-1.0670672026606158,-99.12504722557136,-0.9840181150803098,2.444011816101222,-70200.36903721296,312.36684336218696,-70512.73588057516
325,-1.3089855678409865,-98.54330834355046,-0.9505125062828508,2.2050663428736383,-70203.45696513841,259.46062204834027,-70462.91758718675
326,-1.541927858674431,-98.02479356066546,-0.9122599007432167,1.93879296455445,-70205.72742266188,206.60113286594353,-70412.32855552783
327,-1.7647444714010674,-97.57589430263091,-0.8695546408652792,1.6487528889281755,-70207.2860167397,156.35301129897073,-70363.63902803867
328,-1.9763571071118944,-97.20208580929345,-0.8226722154302695,1.338707595080073,-70208.2700692146,111.10174196247092,-70319.37181117707
329,-2.175753619750056,-96.90788201680112,-0.7718657646341305,1.0125798932308887,-70208.8299217109,72.9492659455369,-70281.77918765644
330,-2.3619819236474657,-96.69679961260613,-0.7173616398384716,0.6744198796459882,-70209.1101615817,43.62524533680526,-70252.73540691851
331,-2.5341422748524893,-96.5713295218128,-0.6593497238050132,0.3283813301574532,-70209.23308977141,24.415936032497648,-70233.64902580391
332,-2.6913755819266987,-96.53291082734242,-0.597960385428915,-0.021266545811023496,-70209.28764551348,16.110399983086303,-70225.39804549658
333,-2.8328456920496734,-96.58189047220165,-0.5332519721760736,-0.3700282161907051,-70209.3308830658,18.95753459731262,-70228.28841766312
334,-2.957732321035884,-96.71744806811819,-0.4653213871663696,-0.7130615282508329,-70209.41096793688,32.62413313916315,-70242.03510107605
335,-3.065258857738398,-96.93752598954505,-0.3944262454739207,-1.0453616669065315,-70209.59642659007,56.17588849903151,-70265.7723150891
336,-3.1547294500999747,-97.23882573158531,-0.3209423086717052,-1.3620426859318004,-70209.98455863759,88.11739097081268,-70298.1019496084
337,-3.2255501810245626,-97.6168594660139,-0.245302435279181,-1.6584949761184848,-70210.69179400458,126.48504917538678,-70337.17684317997
338,-3.277239477263702,-98.06603168116108,-0.1679697624201023,-1.9304801679970907,-70211.8369652059,168.97353840528933,-70380.8105036112
339,-3.3094340468898946,-98.57974137104404,-0.08942601024634182,-2.1742033726425545,-70213.52305347819,213.08207926134767,-70426.60513273954
340,-3.3218926201064467,-99.15050032828043,-0.010164689028204998,-2.3863701454271,-70215.82064190766,256.26896063499595,-70472.08960254266
341,-3.3144982362209383,-99.77006387364185,0.06931402318342916,-2.5642290513360644,-70218.75544235861,296.10337776865765,-70514.85882012727
342,-3.2872593421566987,-100.42957044578071,0.14850775882448752,-2.705600031615803,-70222.30150077966,330.4046738479728,-70552.70617462764
343,-3.240309813827508,-101.11968655662389,0.22691612859029298,-2.8088890845935506,-70226.38082855419,357.36069685334405,-70583.74152540753
344,-3.1739079635883334,-101.83075380116769,0.3040446702913217,-2.8730902125111393,-70230.86932176791,375.6190738841938,-70606.48839565211
345,-3.088434587424114,-102.55293489768759,0.379408578059338,-2.8977759649839565,-70235.60802549179,384.3475385554669,-70619.95556404727
346,-2.9843901109059368,-103.27635610316445,0.45253617557776143,-2.8830781791416955,-70240.4181743824,383.26179497622934,-70623.67996935864
347,-2.862390903793953,-103.99124376995678,0.5229720854394757,-2.8296606665998767,-70245.1180596912,372.6215680613118,-70617.73962775251
348,-2.723164845430227,-104.68805325417084,0.5902800453967659,-2.738685634910519,-70249.53966239437,353.1973292486478,-70602.73699164302
349,-2.5675462352129332,-105.35758882752206,0.6540453234443352,-2.6117755722545657,-70253.54314088084,326.21161162252815,-70579.75475250336
350,-2.3964701546416722,-105.99111366130612,0.7138766809993381,-2.4509721909029585,-70257.02762685262,293.2598068314426,-70550.28743368405
351,-2.210966401541361,-106.5804493279985,0.7694078192303029,-2.2586938435014106,-70259.9373016456,256.2158821933757,-70516.15318383896
352,-2.0121531373605173,-107.1180645946578,0.8202982058432025,-2.0376926275280973,-70262.26232480037,217.1286175856372,-70479.390942386
353,-1.8012304231783325,-107.5971535633092,0.8662330970469666,-1.7910122194544533,-70264.03479693469,178.1138046894636,-70442.14860162415
354,-1.5794738848324092,-108.0117034611283,0.9069224033179853,-1.5219474038897827,-70265.32050105775,141.2474465631114,-70406.56794762086
355,-1.3482288705868486,-108.35655263870298,0.942097736527867,-1.2340064400617832,-70266.20764357482,108.46440176781985,-70374.67204534264
356,-1.108905689125045,-108.62743970032182,0.9715064825585409,-0.9308782005432101,-70266.79420789689,81.46615814549251,-70348.26036604238
357,-0.8629768616098461,-108.8210454036008,0.9949014076479136,-0.6164081505378387,-70267.17589960214,61.64045185451754,-70328.81635145665
358,-0.611977544841115,-108.93503044471773,1.0120262792942751,-0.2945910550452087,-70267.43712663143,49.99414858626885,-70317.4312752177
359,-0.3575091353926544,-108.96807442282245,1.022607971703445,0.030412154114084045,-70267.64794731271,47.09933833091817,-70314.74728564362
360,-0.10124139956650796,-108.91992064705722,1.0263803955028452,0.35425162685758194,-70267.86912217589,53.05279191317192,-70320.92191408906
361,0.15509654240709098,-108.79142106934054,1.0231459114336539,0.6724210363808427,-70268.16292610043,67.45399228129,-70335.61691838171
362,0.4097405854548028,-108.58456219812099,1.0128274977227474,0.9803741898562934,-70268.602068387,89.41288915258674,-70358.01495753959
363,0.6609238438249023,-108.30245666995789,0.9954787240364724,1.27367154342239,-70269.27072729227,117.59476907399653,-70386.86549636626
364,0.9069076597815966,-107.94930034534828,0.9712686361167004,1.5481050065895006,-70270.25784734695,150.2996343719163,-70420.55748171886
365,1.1460080476921026,-107.53030198388669,0.94046250473624,1.799793286694737,-70271.6459499922,185.56765189407926,-70457.2136018863
366,1.3766175632845181,-107.05159202315508,0.903404749829278,2.025254871242712,-70273.49873235973,221.30088459778955,-70494.79961695752
367,1.59722318563751,-106.5201153367908,0.8605039679211425,2.2214637795689196,-70275.85003176567,255.39157812350973,-70531.24160988917
368,1.8064206240153624,-105.94351195322224,0.8122191858184036,2.3858903709940664,-70278.69604311399,285.84777906961716,-70564.5438221836
369,2.0029252881570114,-105.32998931916094,0.7590468733490008,2.51652833227302,-70281.99198663651,310.90801513831747,-70592.90000177483
370,2.185580094752882,-104.68818944915911,0.7015086266981736,2.6119087621180044,-70285.65370740014,329.1381780732343,-70614.79188547337
371,2.3533602894788843,-104.02705405780453,0.640139638086596,2.671102422572866,-70289.56398694984,339.5055108655922,-70629.06949781544
372,2.5053755049158957,-103.35569047501393,0.5754781480233025,2.6937114569006986,-70293.58273141533,341.4265430350686,-70635.00927445039
373,2.6408693259543057,-102.68324079446272,0.508056085410452,2.6798520668050907,-70297.55973553366,334.78776386469485,-70632.34749939835
374,2.7592166825012536,-102.01875631591115,0.43839107150066386,2.6301297558274443,-70301.34845295864,319.93961688271946,-70621.28806984136
375,2.8599194275557895,-101.37107893549987,0.36697991570914434,2.54560877103489,-70304.81914614051,297.66592231666436,-70602.48506845717
376,2.9426004839081368,-100.74873073562063,0.29429367635608,2.4277773179432303,-70307.8699320525,269.1320163058261,-70577.00194835832
377,3.0069969541147508,-100.15981264667384,0.22077430497109626,2.278509998115142,-70310.4345481299,235.8157097360761,-70546.25025786596
378,3.052952586788954,-99.61191271184914,0.14683284392370327,2.1000287424228894,-70312.4860855706,199.4256271375643,-70511.91171270817
379,3.0804099795776545,-99.11202419349365,0.07284910838375884,1.8948633035234357,-70314.03641720649,161.81162692344256,-70475.84804412993
380,3.089402878745457,-98.66647352174829,-0.0008272382655611504,1.6658121458122128,-70315.13152782735,124.87188552563866,-70440.003413353
381,3.0800489129679525,-98.28085790480945,-0.07387429511044537,1.4159043469016273,-70315.8433865005,90.4609138973845,-70406.30430039788
382,3.0525430881162627,-97.95999229253725,-0.14599420459563434,1.1483629250454133,-70316.25934530518,60.302327192746624,-70376.56167249793
383,3.007152409614148,-97.70786529831628,-0.2169077199655296,0.8665699033489833,-70316.47028640364,35.90965603669099,-70352.37994244033
384,2.9442122339015913,-97.52760357900496,-0.2863452108986315,0.5740338305150836,-70316.55888444866,18.517878827118068,-70335.07676327578
385,2.8641260252463723,-97.42144364548356,-0.35402576618302267,0.27436488550608745,-70316.58958210547,9.027465008411012,-70325.61704711389
386,2.7673745186907013,-97.39070572736377,-0.41959823906929694,-0.028703166945952208,-70316.60346016636,7.959894931025192,-70324.56335509739
387,2.6545422298156223,-97.43574548880481,-0.4825880034352185,-0.33115800720173244,-70316.62702881102,15.415056305703592,-70332.04208511673
388,2.5263359387827933,-97.55587416624299,-0.5425168178769023,-0.6286862327104759,-70316.69643856992,31.030689459553674,-70347.72712802947
389,2.3835731087944994,-97.74931471331621,-0.5989769514419054,-0.9169374700143231,-70316.87126679873,53.979647052370794,-70370.8509138511
390,2.2271667642787585,-98.013217858678,-0.6516078616011209,-1.1917042748625903,-70317.23129161388,83.01383478117711,-70400.24512639506
391,2.058115693692684,-98.34371055728819,-0.7000829650416777,-1.4490170994229095,-70317.86622455495,116.5395020562688,-70434.40572661122
392,1.877496427779178,-98.73596471867205,-0.744106782982009,-1.6852160046730624,-70318.86303624696,152.71415490987334,-70471.57719115683
393,1.6864554773387912,-99.18428232197354,-0.7834150700663356,-1.8970105570056686,-70320.29310621376,189.55747014290995,-70509.85057635668
394,1.4862014175558351,-99.68219415160557,-0.8177757295866053,-2.08152887742432,-70322.20099295626,225.06838251535143,-70547.2693754716
395,1.2779967199228444,-100.22256940937271,-0.8469898564053173,-2.2363555544417584,-70324.59629982468,257.3405092231202,-70581.93680904781
396,1.0631493340883107,-100.79773339311743,-0.8708926700618581,-2.3595582665355783,-70327.44965727144,284.66861651747354,-70612.11827378892
397,0.843004061542533,-101.39959043794073,-0.8893542354461141,-2.449703328073977,-70330.6932797361,305.63988082571973,-70636.33316056182
398,0.6189337811904555,-102.01974941716675,-0.902279921381485,-2.505860747732807,-70334.22596035997,319.20512146002903,-70653.43108181999
399,0.3923305956375267,-102.6496492886979,-0.9096105740932586,-2.527599706057538,-70337.92181889198,324.7268251753989,-70662.64864406738
400,0.16459697050761993,-103.28068243043626,-0.9113223996634418,-2.514975595333977,-70341.64168580927,322.0024842564221,-70663.6441700657
401,-0.0628630610884734,-103.90431381460027,-0.9074265624430048,-2.4685099131349815,-70345.24573584531,311.2633870862761,-70656.50912293159
402,-0.28865255986814375,-104.51219440310976,-0.8979685164261757,-2.3891643632382245,-70348.6058981587,293.1504214977062,-70641.7563196564
403,-0.5113901436294886,-105.0962674842787,-0.8830270938474963,-2.2783105029449393,-70351.61666417804,268.669601833409,-70620.28626601145
404,-0.7297181952350922,-105.64886699716386,-0.8627133792579215,-2.1376961972428683,-70354.20316194178,239.1308732905759,-70593.33403523237
405,-0.9423107652651057,-106.16280718998205,-0.8371693971781586,-1.9694100131752406,-70356.32572622588,206.07427798049443,-70562.40000420639
406,-1.147881125699772,-106.63146322295478,-0.8065666354003735,-1.7758445287054978,-70357.9806172592,171.1878087363449,-70529.16842599555
407,-1.345188934808258,-107.04884254791062,-0.7711044102068498,-1.5596593566788273,-70359.19697631025,136.221269414232,-70495.41824572448
408,-1.533046971142164,-107.40964707577338,-0.7310080441903446,-1.3237445168955022,-70360.03050743337,102.90025380068546,-70462.93076123406
409,-1.7103273783418744,-107.70932628405836,-0.6865267440749188,-1.0711846631156756,-70360.55470413486,72.84399987709585,-70433.39870401195
410,-1.875967311879497,-107.94412153968851,-0.6379308503544315,-0.805224683688412,-70360.85067468589,47.490415247476406,-70408.34108993337
411,-2.0289737333495705,-108.11110208795044,-0.5855075093737224,-0.5292377230981101,-70360.99676172464,28.03102249873912,-70389.02778422339
412,-2.168426670095472,-108.2081936830804,-0.5295519925098977,-0.24669956065545867,-70361.05927533189,15.35786936994596,-70376.41714470185
413,-2.293479162650976,-108.23420314527124,-0.47034927477688604,0.03881284227161347,-70361.08618092205,10.023069465375471,-70371.10925038741
414,-2.403352494816832,-108.18885059625023,-0.40816409054916364,0.323552042809615,-70361.10790145185,12.207773214904536,-70373.31567466675
415,-2.4973389253449523,-108.07282371413811,-0.34331859801854114,0.6035290307928887,-70361.15056305961,21.69517278398491,-70382.8457358436
416,-2.5748273929752186,-107.88782380738158,-0.276264403682348,0.8746615973314235,-70361.25245074584,37.86097187647442,-70399.11342262232
417,-2.635331505574512,-107.63656234209488,-0.20753658243057016,1.1329761623121286,-70361.46827200416,59.70178878365158,-70421.17006078782
418,-2.678503513965611,-107.32271830545409,-0.1377033657399862,1.3747202108982683,-70361.8635219872,85.8968043834735,-70447.76032637068
419,-2.704139104256055,-106.95087345320184,-0.06734097601774912,1.5964346926530677,-70362.50508682485,114.89123407307929,-70477.39632089793
420,-2.7121774240230256,-106.52643150106083,0.002981170301569469,1.7950116413739143,-70363.45102574682,144.99340560199084,-70508.4444313488
421,-2.702697965350064,-106.05552429005608,0.07271134471208619,1.9677409133846286,-70364.74127483842,174.47810588359255,-70539.21938072203
422,-2.675915012892059,-105.54490760218472,0.14132424295438728,2.112346224888226,-70366.39058459958,201.68906019507764,-70568.07964479466
423,-2.6321701246077933,-105.00184931481802,0.20832801917877347,2.2270104116770106,-70368.38460436201,225.13391717817422,-70593.5185215402
424,-2.5719230559354944,-104.43401256872811,0.2732697095124519,2.3103901256942083,-70370.6795622452,243.56604901690437,-70614.2456112621
425,-2.4957415274880157,-103.84933652694893,0.3357390631691008,2.361620532706671,-70373.20549830784,256.0487516567733,-70629.25424996461
426,-2.4042902312041226,-103.2559171213357,0.3953708116012732,2.3803108784109313,-70375.87255280033,261.9989080446451,-70637.87146084497
427,-2.2983194577853436,-102.66188993682604,0.451845443886463,2.3665320167969397,-70378.5794476613,261.2087141258676,-70639.78816178716
428,-2.178653706024581,-102.0753170904186,0.5048885975209702,2.3207971368403353,-70381.22306786428,253.84553308228456,-70635.06860094657
429,-2.0461806027848253,-101.50407964366063,0.5542692087758203,2.24403698430573,-70383.70796898776,240.43123542280188,-70624.13920441055
430,-1.9018404230469295,-100.95577676331716,0.5997965911416013,2.1375708638396995,-70385.95470613836,221.8034316906668,-70607.75813782902
