,x,y,vx,vy,E_total,E_kin,E_pot
117,-36.02223713921414,-37.77408256779968,-2.9754490628272934,26.927859675853547,-2.0709958728475613,33028.33157315727,-33030.40256903012
118,-36.7467993425725,-31.33610989299503,-2.8305393019671286,24.5671353809068,-2.0698193067910324,27520.024210370248,-27522.09402967704
119,-37.4417849959405,-25.494024576077162,-2.7368516627845625,22.164097003832254,-2.067418079608615,22443.18988587176,-22445.25730395137
120,-38.118429724003946,-20.256115817481536,-2.6815772611944313,19.73618870423102,-2.06442168065405,17851.8600529547,-17853.924474635354
121,-38.78465013662915,-15.6269703464517,-2.6512505885947566,17.295601036939598,-2.061566432885229,13777.512521062956,-13779.574087495841
122,-39.445079737504386,-11.608740179992616,-2.6333012378550738,14.849761729600997,-2.059377626681453,10235.236447584515,-10237.295825211197
123,-40.101442962745416,-8.202207171280373,-2.617164376600809,12.402410632209953,-2.058037811891154,7230.120248884626,-7232.178286696517
124,-40.75313491280278,-5.407546111101569,-2.5948121135049007,9.954873243021702,-2.0574537920465445,4762.464803505954,-4764.522257298
125,-41.397867077661004,-3.224779711002966,-2.5607730003818934,7.507210175965218,-2.0574022408763994,2831.2093343520273,-2833.2667365929037
126,-42.032271258551795,-1.6539811284952657,-2.511808528152439,5.059071957685731,-2.0576496300823237,1435.6526019813655,-1437.7102516114478
127,-42.65239790726984,-0.6953037956693734,-2.4464169032512815,2.610229662588554,-2.0580141420149403,575.9214550186836,-577.9794691606985
128,-43.25408202296771,-0.34891381695103296,-2.364284968896945,0.16083682124331355,-2.0583831654935807,252.7070353748857,-254.76541854037927
129,-43.833172816683636,-0.6148814466297878,-2.2657533523472773,-2.2884899281146214,-2.0587092794985438,466.68709821397454,-468.74580749347314
130,-44.38563417518856,-1.4930657624557853,-2.151319612089658,-4.736683136609019,-2.0590000150630203,1217.8954444499034,-1219.9544444649664
131,-44.907526207778886,-2.9830058598515388,-2.021183796089165,-7.182252667297611,-2.0593071112061807,2505.1471791514673,-2507.2064862626735
132,-45.39487852916969,-5.083814253107445,-1.8748374071114655,-9.623265626168665,-2.059714308477851,4325.501547670673,-4327.561261979151
133,-45.8434670983923,-7.794053773618968,-1.710705821346704,-12.057227096900531,-2.06031927150525,6673.6457853039865,-6675.706104575492
134,-46.24851095444664,-11.111568403259296,-1.5258711756410932,-14.480826831997547,-2.061205246995087,9541.01828623286,-9543.079491479855
135,-46.60431435868344,-15.03323263336406,-1.3159217599982262,-16.889541841965816,-2.0624028941765573,12914.47231694779,-12916.534719841966
136,-46.90389314280629,-19.55458583239752,-1.0749861185045104,-19.27712223070509,-2.063852819686872,16774.33664936348,-16776.400502183165
137,-47.13863833069595,-24.66933077233447,-0.7960037770269189,-21.635035185167204,-2.0653900440738653,21091.87662644088,-21093.942016484954
138,-47.29807942500531,-30.368700038141576,-0.4712502948430121,-23.951986599277262,-2.0667715462732303,25826.38825015562,-25828.455021701895
139,-47.36980700519456,-36.640727090957014,-0.09307367673863437,-26.213659003873918,-2.0677477909921436,30922.406148630682,-30924.473896421674
140,-47.33959489500723,-43.46949116298847,0.3452686821749831,-28.40277791915886,-2.0681475572491763,36307.665179457705,-36309.733327014954
141,-47.19172821946621,-50.834424787654804,0.8488264152033957,-30.499545145986996,-2.0679304001896526,41892.42421778607,-41894.49214818626
142,-46.908436579358906,-58.70761101518284,1.4377382771947156,-32.445855610357725,-0.392606333065487,47466.02869388517,-47466.42130021824
143,-46.460764613839224,-67.03056096939623,2.1664247955459546,-34.08064408216045,-0.389846370635496,52478.266385234434,-52478.65623160507
144,-45.8145522824184,-75.71768083243602,3.022967443366955,-35.35288034872574,-0.3868123004504014,56653.40165017388,-56653.78846247433
145,-44.94026276986981,-84.67387558132806,3.987560129363257,-36.22813008787634,-0.3838636948057683,59777.01204522202,-59777.39590891683
146,-43.81356984817121,-93.79637953285669,5.03845181660738,-36.67953621979521,-0.38123748201178387,61684.84683033943,-61685.22806782143
147,-42.4157520430389,-102.9766962727924,6.152667943655592,-36.68814569432963,-0.37906153066433035,62274.39107909601,-62274.770140626664
148,-40.73391791730661,-112.10259327622771,7.306639812273626,-36.2430270035135,-0.37738480074040126,61512.47962756697,-61512.857012367705
149,-38.761085428666235,-121.0601039959562,8.47674346727562,-35.34121891095521,-0.376206824395922,59438.56202649262,-59438.93823331702
150,-36.49613705920191,-129.7354998380258,9.63975651028728,-33.98754609156042,-0.37549996792222373,56163.51877066065,-56163.894270628574
151,-33.943669699259324,-138.01720233665802,10.773245488919235,-32.19432885721231,-0.37522407322830986,51864.193301888336,-51864.56852596157
152,-31.113754978058562,-145.79761154071954,11.85589700527641,-29.981005610078995,-0.37533524754690006,46774.03460360896,-46774.409938856494
153,-28.021622655923554,-152.97483041607555,12.86780374618868,-27.37368011929465,-0.37579075843677856,41170.443143575256,-41170.8189343337
154,-24.68727724809391,-159.4542675286562,13.790713730636504,-24.404601593757604,-0.37655153960804455,35359.57638676811,-35359.95293830772
155,-21.135056342980704,-165.15010197015084,14.60824819319083,-21.11158344510476,-0.37758331015356816,29659.494187506803,-29659.871770816957
156,-17.393138031804607,-169.9865958572579,15.306091155119875,-17.53736598648389,-0.37885693297721446,24382.603448672442,-24382.98230560543
157,-13.493004332407516,-173.89924106101168,15.872152011368835,-13.728928531022746,-0.380348383449018,19818.390963686856,-19818.771312070312
158,-9.468867309781878,-176.83572826565293,16.296701338790346,-9.73675701643461,-0.38203854870516807,16217.411027526885,-16217.793066075596
159,-5.357064632546541,-178.7567280898564,16.572479498046462,-5.614074105638646,-0.3839129832922481,13777.420714954771,-13777.80462793808
160,-1.1954314509912942,-179.6364758431855,16.69477733753466,-1.4160395210522685,-0.3859616947884206,12632.434122376926,-12632.820084071689
161,2.9773443400014585,-179.4631535192953,16.66148830516733,2.8010709416733794,-0.3881789998849854,12845.303593358165,-12845.691772358026
162,7.122376234887006,-178.23906480671857,16.47313144511683,6.980698764513193,-0.3905634753173217,14404.239668203782,-14404.630231679097
163,11.201235332073594,-175.98060117929344,16.13284503134188,11.066839164972784,-0.3931180150830187,17223.462805890053,-17223.855923905154
164,15.17660129059266,-172.71799945723865,15.646350909401129,15.00487132461938,-0.3958499983709771,21147.95071118261,-21148.34656118098
165,19.012900747758913,-168.49489355027958,15.021889929917263,18.742373198851514,-0.3987715628754813,25962.017858620973,-25962.41663018384
166,22.67692604576315,-163.36766535018435,14.27012910738112,22.22991208506984,-0.4018999640538823,31401.2509223067,-31401.652822270757
167,26.1384272927971,-157.40460187871048,13.404041265734216,25.42180269398517,-0.40525797806913033,37167.13685094378,-37167.54210892186
168,29.370670970991203,-150.68486777223123,12.43875786280543,28.27682519974723,-0.40887426186236553,42943.56932459537,-42943.97819885722
